288,286,1
2978,286,2
289,287,1
7193,287,2
290,288,1
6616,288,2
291,289,1
292,290,1
293,291,1
3939,291,2
294,292,1
295,293,1
296,294,1
9930,294,2
297,295,1
6859,295,2
298,296,1
299,297,1
7090,297,2
300,298,1
301,299,1
302,300,1
303,301,1
304,302,1
305,303,1
1040,303,2
306,304,1
5302,304,2
307,305,1
308,306,1
309,307,1
310,308,1
7015,308,2
9374,308,3
311,309,1
2778,309,2
312,310,1
1032,310,2
4416,310,3
313,311,1
314,312,1
315,313,1
316,314,1
317,315,1
318,316,1
4917,316,2
319,317,1
320,318,1
321,319,1
322,320,1
1148,320,2
323,321,1
324,322,1
325,323,1
326,324,1
327,325,1
328,326,1
8699,326,2
329,327,1
330,328,1
331,329,1
8839,329,2
332,330,1
334,331,1
335,332,1
336,333,1
8807,333,2
337,334,1
4735,334,2
338,335,1
339,336,1
340,337,1
8258,337,2
341,338,1
342,339,1
343,340,1
344,341,1
345,342,1
7376,342,2
346,343,1
347,344,1
7306,344,2
348,345,1
349,346,1
3336,346,2
6465,346,3
350,347,1
2957,347,2
9332,347,3
351,348,1
3070,348,2
352,349,1
353,350,1
354,351,1
355,352,1
356,353,1
357,354,1
358,355,1
359,356,1
360,357,1
361,358,1
2788,358,2
9605,358,3
362,359,1
363,360,1
364,361,1
365,362,1
366,363,1
367,364,1
368,365,1
5540,365,2
369,366,1
2562,366,2
370,367,1
371,368,1
372,369,1
373,370,1
5058,370,2
9496,370,3
374,371,1
375,372,1
376,373,1
2678,373,2
377,374,1
378,375,1
379,376,1
6887,376,2
380,377,1
995,377,2
8647,377,3
381,378,1
382,379,1
2143,379,2
383,380,1
384,381,1
385,382,1
386,383,1
387,384,1
389,385,1
390,386,1
391,387,1
392,388,1
393,389,1
394,390,1
395,391,1
396,392,1
6197,392,2
397,393,1
398,394,1
5353,394,2
8716,394,3
399,395,1
3358,395,2
400,396,1
401,397,1
402,398,1
9021,398,2
403,399,1
3732,399,2
404,400,1
405,401,1
406,402,1
407,403,1
2575,403,2
3155,403,3
5767,403,4
7451,403,5
8591,403,6
408,404,1
409,405,1
410,406,1
411,407,1
412,408,1
413,409,1
427,409,2
414,410,1
415,411,1
416,412,1
3365,412,2
417,413,1
418,414,1
419,415,1
3169,415,2
8006,415,3
9482,415,4
420,416,1
421,417,1
422,418,1
6165,418,2
423,419,1
9123,419,2
424,420,1
447,420,2
425,421,1
426,422,1
428,423,1
429,424,1
430,425,1
431,426,1
432,427,1
433,428,1
434,429,1
435,430,1
436,431,1
437,432,1
438,433,1
439,434,1
440,435,1
2334,435,2
441,436,1
442,437,1
443,438,1
444,439,1
3730,439,2
445,440,1
446,441,1
448,442,1
449,443,1
450,444,1
451,445,1
452,446,1
453,447,1
454,448,1
455,449,1
1822,449,2
456,450,1
3914,450,2
457,451,1
458,452,1
459,453,1
7803,453,2
460,454,1
461,455,1
462,456,1
463,457,1
4958,457,2
464,458,1
9174,458,2
465,459,1
466,460,1
7798,460,2
467,461,1
4609,461,2
468,462,1
469,463,1
470,464,1
471,465,1
9078,465,2
472,466,1
2055,466,2
8923,466,3
473,467,1
8336,467,2
474,468,1
8674,468,2
475,469,1
5991,469,2
476,470,1
477,471,1
4095,471,2
7290,471,3
8307,471,4
478,472,1
5689,472,2
9752,472,3
479,473,1
3052,473,2
480,474,1
481,475,1
482,476,1
483,477,1
9203,477,2
484,478,1
3623,478,2
485,479,1
9072,479,2
486,480,1
487,481,1
488,482,1
489,483,1
2327,483,2
490,484,1
491,485,1
492,486,1
493,487,1
494,488,1
495,489,1
496,490,1
497,491,1
498,492,1
499,493,1
500,494,1
501,495,1
4746,495,2
502,496,1
710,496,2
503,497,1
504,498,1
8274,498,2
505,499,1
506,500,1
507,501,1
3127,501,2
508,502,1
509,503,1
510,504,1
511,505,1
3086,505,2
512,506,1
513,507,1
514,508,1
4369,508,2
5475,508,3
515,509,1
516,510,1
517,511,1
1035,511,2
518,512,1
9607,512,2
519,513,1
1351,513,2
7541,513,3
520,514,1
521,515,1
5963,515,2
522,516,1
523,517,1
2543,517,2
524,518,1
8486,518,2
525,519,1
526,520,1
527,521,1
528,522,1
3101,522,2
529,523,1
530,524,1
2561,524,2
531,525,1
532,526,1
533,527,1
534,528,1
535,529,1
536,530,1
537,531,1
5361,531,2
538,532,1
539,533,1
540,534,1
541,535,1
542,536,1
7111,536,2
543,537,1
4655,537,2
544,538,1
8446,538,2
545,539,1
546,540,1
669,540,2
547,541,1
8370,541,2
548,542,1
549,543,1
550,544,1
551,545,1
3273,545,2
552,546,1
553,547,1
554,548,1
555,549,1
556,550,1
4413,550,2
9543,550,3
557,551,1
558,552,1
559,553,1
560,554,1
561,555,1
562,556,1
3535,556,2
563,557,1
564,558,1
565,559,1
566,560,1
567,561,1
568,562,1
569,563,1
570,564,1
571,565,1
572,566,1
8637,566,2
573,567,1
574,568,1
575,569,1
4406,569,2
7385,569,3
576,570,1
577,571,1
2528,571,2
578,572,1
579,573,1
5583,573,2
9637,573,3
580,574,1
581,575,1
582,576,1
583,577,1
584,578,1
585,579,1
1762,579,2
586,580,1
3527,580,2
587,581,1
588,582,1
1677,582,2
4153,582,3
589,583,1
590,584,1
9504,584,2
591,585,1
592,586,1
593,587,1
594,588,1
9970,588,2
595,589,1
596,590,1
597,591,1
598,592,1
599,593,1
600,594,1
627,594,2
3726,594,3
4144,594,4
601,595,1
602,596,1
603,597,1
604,598,1
3029,598,2
605,599,1
606,600,1
607,601,1
608,602,1
7199,602,2
609,603,1
6319,603,2
610,604,1
3507,604,2
611,605,1
612,606,1
613,607,1
614,608,1
8513,608,2
615,609,1
616,610,1
617,611,1
618,612,1
619,613,1
620,614,1
2606,614,2
621,615,1
7363,615,2
9606,615,3
622,616,1
623,617,1
624,618,1
625,619,1
626,620,1
628,621,1
2636,621,2
629,622,1
630,623,1
631,624,1
2234,624,2
632,625,1
633,626,1
634,627,1
635,628,1
636,629,1
8467,629,2
637,630,1
638,631,1
639,632,1
6928,632,2
8491,632,3
640,633,1
9299,633,2
641,634,1
642,635,1
643,636,1
5945,636,2
644,637,1
645,638,1
646,639,1
647,640,1
650,641,1
651,642,1
653,643,1
654,644,1
655,645,1
656,646,1
4276,646,2
657,647,1
658,648,1
659,649,1
660,650,1
9861,650,2
661,651,1
662,652,1
663,653,1
664,654,1
6730,654,2
7240,654,3
7890,654,4
9215,654,5
9880,654,6
665,655,1
4608,655,2
666,656,1
4313,656,2
667,657,1
9886,657,2
668,658,1
670,659,1
671,660,1
672,661,1
673,662,1
674,663,1
675,664,1
676,665,1
2264,665,2
677,666,1
678,667,1
679,668,1
680,669,1
681,670,1
682,671,1
683,672,1
684,673,1
685,674,1
6562,674,2
686,675,1
687,676,1
1138,676,2
9907,676,3
688,677,1
689,678,1
690,679,1
691,680,1
692,681,1
693,682,1
6720,682,2
694,683,1
695,684,1
696,685,1
3154,685,2
697,686,1
4558,686,2
698,687,1
699,688,1
6269,688,2
700,689,1
3633,689,2
701,690,1
702,691,1
703,692,1
704,693,1
705,694,1
706,695,1
707,696,1
708,697,1
709,698,1
711,699,1
5128,699,2
712,700,1
713,701,1
714,702,1
8877,702,2
715,703,1
716,704,1
717,705,1
2999,705,2
5439,705,3
718,706,1
719,707,1
720,708,1
721,709,1
722,710,1
723,711,1
2162,711,2
724,712,1
3462,712,2
725,713,1
8911,713,2
726,714,1
7317,714,2
8737,714,3
727,715,1
728,716,1
6714,716,2
729,717,1
730,718,1
6838,718,2
731,719,1
2403,719,2
3765,719,3
732,720,1
733,721,1
734,722,1
3496,722,2
735,723,1
736,724,1
737,725,1
2869,725,2
738,726,1
739,727,1
740,728,1
741,729,1
742,730,1
743,731,1
744,732,1
745,733,1
746,734,1
747,735,1
748,736,1
2224,736,2
6089,736,3
749,737,1
2131,737,2
5601,737,3
750,738,1
6040,738,2
751,739,1
9817,739,2
752,740,1
753,741,1
9159,741,2
754,742,1
6022,742,2
755,743,1
2825,743,2
756,744,1
4123,744,2
757,745,1
5983,745,2
758,746,1
759,747,1
4946,747,2
760,748,1
3050,748,2
9462,748,3
761,749,1
762,750,1
763,751,1
764,752,1
765,753,1
766,754,1
767,755,1
768,756,1
2723,756,2
769,757,1
770,758,1
771,759,1
5060,759,2
772,760,1
949,760,2
6576,760,3
8425,760,4
773,761,1
774,762,1
775,763,1
5123,763,2
776,764,1
777,765,1
778,766,1
779,767,1
1127,767,2
9069,767,3
780,768,1
781,769,1
782,770,1
8349,770,2
783,771,1
784,772,1
785,773,1
787,774,1
6846,774,2
788,775,1
789,776,1
790,777,1
791,778,1
792,779,1
793,780,1
6081,780,2
794,781,1
795,782,1
796,783,1
797,784,1
798,785,1
799,786,1
800,787,1
801,788,1
802,789,1
803,790,1
804,791,1
4322,791,2
805,792,1
806,793,1
807,794,1
808,795,1
809,796,1
810,797,1
6421,797,2
811,798,1
3787,798,2
812,799,1
8127,799,2
813,800,1
814,801,1
866,801,2
815,802,1
816,803,1
2684,803,2
817,804,1
818,805,1
819,806,1
820,807,1
5070,807,2
821,808,1
822,809,1
1593,809,2
4632,809,3
6613,809,4
8955,809,5
823,810,1
824,811,1
825,812,1
826,813,1
827,814,1
828,815,1
829,816,1
830,817,1
3405,817,2
3841,817,3
7655,817,4
831,818,1
1069,818,2
832,819,1
4270,819,2
833,820,1
7161,820,2
8802,820,3
834,821,1
2679,821,2
835,822,1
836,823,1
5274,823,2
837,824,1
838,825,1
839,826,1
9733,826,2
840,827,1
841,828,1
8209,828,2
842,829,1
843,830,1
844,831,1
845,832,1
846,833,1
6844,833,2
9707,833,3
847,834,1
848,835,1
849,836,1
850,837,1
851,838,1
852,839,1
853,840,1
854,841,1
855,842,1
856,843,1
857,844,1
858,845,1
859,846,1
860,847,1
3957,847,2
861,848,1
4001,848,2
862,849,1
1166,849,2
863,850,1
864,851,1
1897,851,2
6590,851,3
865,852,1
867,853,1
868,854,1
8696,854,2
869,855,1
3137,855,2
870,856,1
4964,856,2
871,857,1
872,858,1
1566,858,2
4700,858,3
873,859,1
874,860,1
5425,860,2
875,861,1
876,862,1
877,863,1
878,864,1
9704,864,2
879,865,1
880,866,1
881,867,1
6255,867,2
882,868,1
883,869,1
6902,869,2
884,870,1
885,871,1
886,872,1
5817,872,2
6973,872,3
887,873,1
2902,873,2
888,874,1
3105,874,2
889,875,1
890,876,1
891,877,1
892,878,1
893,879,1
894,880,1
7751,880,2
895,881,1
8187,881,2
896,882,1
897,883,1
2581,883,2
898,884,1
899,885,1
900,886,1
901,887,1
902,888,1
903,889,1
904,890,1
2866,890,2
5806,890,3
5851,890,4
8810,890,5
9125,890,6
905,891,1
906,892,1
1553,892,2
907,893,1
908,894,1
909,895,1
910,896,1
911,897,1
1486,897,2
912,898,1
2752,898,2
913,899,1
914,900,1
915,901,1
916,902,1
917,903,1
918,904,1
4165,904,2
919,905,1
920,906,1
921,907,1
4615,907,2
922,908,1
923,909,1
924,910,1
925,911,1
7710,911,2
926,912,1
927,913,1
9029,913,2
928,914,1
929,915,1
930,916,1
931,917,1
932,918,1
9574,918,2
933,919,1
934,920,1
935,921,1
936,922,1
8429,922,2
9154,922,3
937,923,1
938,924,1
939,925,1
940,926,1
6385,926,2
941,927,1
942,928,1
943,929,1
944,930,1
945,931,1
946,932,1
947,933,1
948,934,1
7021,934,2
950,935,1
951,936,1
952,937,1
953,938,1
954,939,1
955,940,1
5632,940,2
956,941,1
957,942,1
4794,942,2
958,943,1
3120,943,2
959,944,1
960,945,1
961,946,1
9532,946,2
962,947,1
963,948,1
964,949,1
965,950,1
2250,950,2
966,951,1
967,952,1
968,953,1
969,954,1
970,955,1
971,956,1
1125,956,2
972,957,1
973,958,1
7314,958,2
974,959,1
3718,959,2
975,960,1
7067,960,2
976,961,1
977,962,1
978,963,1
3630,963,2
979,964,1
1943,964,2
980,965,1
6170,965,2
981,966,1
5288,966,2
982,967,1
983,968,1
8666,968,2
984,969,1
985,970,1
986,971,1
987,972,1
6293,972,2
988,973,1
7285,973,2
989,974,1
7576,974,2
990,975,1
992,976,1
993,977,1
994,978,1
996,979,1
9450,979,2
997,980,1
3756,980,2
998,981,1
999,982,1
1000,983,1
1001,984,1
1002,985,1
1003,986,1
3696,986,2
1004,987,1
5103,987,2
1005,988,1
1006,989,1
1007,990,1
1008,991,1
1009,992,1
1010,993,1
1011,994,1
6472,994,2
1012,995,1
6965,995,2
1013,996,1
2311,996,2
5586,996,3
1014,997,1
1015,998,1
1016,999,1
1017,1000,1
1018,1001,1
8107,1001,2
1019,1002,1
1020,1003,1
1021,1004,1
3819,1004,2
9615,1004,3
1022,1005,1
1023,1006,1
1024,1007,1
2071,1007,2
1025,1008,1
1026,1009,1
1027,1010,1
1028,1011,1
1029,1012,1
1030,1013,1
1031,1014,1
7799,1014,2
1033,1015,1
1347,1015,2
4790,1015,3
1034,1016,1
2589,1016,2
2737,1016,3
1036,1017,1
1037,1018,1
8584,1018,2
1038,1019,1
1039,1020,1
1714,1020,2
1041,1021,1
1042,1022,1
1043,1023,1
1044,1024,1
1045,1025,1
1046,1026,1
1047,1027,1
1049,1028,1
9758,1028,2
1050,1029,1
1051,1030,1
4074,1030,2
1052,1031,1
1053,1032,1
4456,1032,2
1054,1033,1
4175,1033,2
4887,1033,3
1055,1034,1
1056,1035,1
6145,1035,2
1057,1036,1
1058,1037,1
1059,1038,1
7762,1038,2
1060,1039,1
1061,1040,1
1062,1041,1
1063,1042,1
6762,1042,2
1064,1043,1
1065,1044,1
1066,1045,1
1067,1046,1
1068,1047,1
1070,1048,1
1071,1049,1
1072,1050,1
1073,1051,1
1074,1052,1
1075,1053,1
1076,1054,1
1077,1055,1
7222,1055,2
1078,1056,1
9194,1056,2
1079,1057,1
1080,1058,1
1081,1059,1
1082,1060,1
1083,1061,1
1084,1062,1
1085,1063,1
4084,1063,2
7238,1063,3
1086,1064,1
1087,1065,1
1088,1066,1
1284,1066,2
1089,1067,1
1090,1068,1
6836,1068,2
1091,1069,1
1092,1070,1
1093,1071,1
8428,1071,2
1094,1072,1
3654,1072,2
1095,1073,1
1604,1073,2
1096,1074,1
1097,1075,1
1098,1076,1
5166,1076,2
1099,1077,1
1100,1078,1
1101,1079,1
1102,1080,1
1103,1081,1
1104,1082,1
1105,1083,1
1106,1084,1
1107,1085,1
1108,1086,1
1109,1087,1
1110,1088,1
1111,1089,1
1112,1090,1
1113,1091,1
1114,1092,1
1115,1093,1
1116,1094,1
1117,1095,1
1118,1096,1
1119,1097,1
8317,1097,2
1120,1098,1
1121,1099,1
2106,1099,2
1122,1100,1
1123,1101,1
9999,1101,2
1124,1102,1
1126,1103,1
1128,1104,1
1129,1105,1
1130,1106,1
1131,1107,1
1132,1108,1
1133,1109,1
1936,1109,2
2057,1109,3
1134,1110,1
1135,1111,1
1136,1112,1
1137,1113,1
1139,1114,1
2757,1114,2
1140,1115,1
1141,1116,1
1142,1117,1
1143,1118,1
6091,1118,2
8829,1118,3
1144,1119,1
6946,1119,2
1145,1120,1
1633,1120,2
6553,1120,3
8298,1120,4
9746,1120,5
1146,1121,1
1147,1122,1
1149,1123,1
1150,1124,1
3333,1124,2
1151,1125,1
5644,1125,2
1152,1126,1
1153,1127,1
1154,1128,1
1155,1129,1
1156,1130,1
1158,1131,1
2415,1131,2
7600,1131,3
8223,1131,4
1159,1132,1
1160,1133,1
1161,1134,1
1162,1135,1
1163,1136,1
1164,1137,1
1165,1138,1
1167,1139,1
5860,1139,2
1168,1140,1
1169,1141,1
5262,1141,2
1170,1142,1
1337,1142,2
1171,1143,1
3019,1143,2
1172,1144,1
1173,1145,1
1174,1146,1
1175,1147,1
9451,1147,2
1176,1148,1
1177,1149,1
2877,1149,2
1178,1150,1
1179,1151,1
1481,1151,2
1180,1152,1
1181,1153,1
1182,1154,1
1183,1155,1
1635,1155,2
1184,1156,1
1185,1157,1
2623,1157,2
1186,1158,1
1187,1159,1
4207,1159,2
1188,1160,1
4453,1160,2
1189,1161,1
1190,1162,1
7102,1162,2
1191,1163,1
4725,1163,2
1192,1164,1
1193,1165,1
1194,1166,1
1195,1167,1
1196,1168,1
6037,1168,2
6462,1168,3
8568,1168,4
1197,1169,1
7348,1169,2
1198,1170,1
9924,1170,2
1199,1171,1
4467,1171,2
6883,1171,3
1200,1172,1
1201,1173,1
1202,1174,1
9199,1174,2
1203,1175,1
1204,1176,1
1205,1177,1
1206,1178,1
1207,1179,1
1728,1179,2
1806,1179,3
1208,1180,1
1209,1181,1
1210,1182,1
4868,1182,2
1211,1183,1
1212,1184,1
1213,1185,1
1214,1186,1
1215,1187,1
1494,1187,2
1216,1188,1
1217,1189,1
1218,1190,1
1219,1191,1
1220,1192,1
1221,1193,1
1222,1194,1
9863,1194,2
1223,1195,1
1224,1196,1
1225,1197,1
1226,1198,1
1227,1199,1
2885,1199,2
1228,1200,1
1229,1201,1
1230,1202,1
1231,1203,1
1232,1204,1
1233,1205,1
1234,1206,1
7369,1206,2
1235,1207,1
1236,1208,1
7196,1208,2
1237,1209,1
1238,1210,1
1239,1211,1
1310,1211,2
6233,1211,3
7013,1211,4
7779,1211,5
1240,1212,1
1241,1213,1
1242,1214,1
6648,1214,2
1243,1215,1
1244,1216,1
1245,1217,1
1246,1218,1
1247,1219,1
1248,1220,1
1249,1221,1
6373,1221,2
1250,1222,1
1251,1223,1
1252,1224,1
7299,1224,2
1253,1225,1
1254,1226,1
1255,1227,1
1256,1228,1
1257,1229,1
1258,1230,1
8374,1230,2
1259,1231,1
1260,1232,1
1261,1233,1
1262,1234,1
1263,1235,1
8689,1235,2
1264,1236,1
1265,1237,1
9857,1237,2
1266,1238,1
3267,1238,2
6377,1238,3
1267,1239,1
1268,1240,1
1269,1241,1
6826,1241,2
1270,1242,1
1271,1243,1
1272,1244,1
1273,1245,1
9115,1245,2
1274,1246,1
9602,1246,2
1275,1247,1
9230,1247,2
1276,1248,1
2530,1248,2
1277,1249,1
6426,1249,2
1278,1250,1
1279,1251,1
1280,1252,1
1281,1253,1
1282,1254,1
7514,1254,2
1283,1255,1
1285,1256,1
1286,1257,1
1522,1257,2
1287,1258,1
3185,1258,2
1288,1259,1
6410,1259,2
1289,1260,1
2485,1260,2
8281,1260,3
1290,1261,1
1291,1262,1
1292,1263,1
5459,1263,2
5972,1263,3
6617,1263,4
9667,1263,5
1293,1264,1
1294,1265,1
1295,1266,1
1296,1267,1
7485,1267,2
1297,1268,1
1298,1269,1
8384,1269,2
1299,1270,1
1300,1271,1
1301,1272,1
1302,1273,1
1303,1274,1
1304,1275,1
1305,1276,1
3003,1276,2
1306,1277,1
1307,1278,1
1308,1279,1
1309,1280,1
1311,1281,1
8495,1281,2
1312,1282,1
1313,1283,1
1314,1284,1
2263,1284,2
1315,1285,1
2819,1285,2
9233,1285,3
1316,1286,1
1317,1287,1
1318,1288,1
4902,1288,2
1319,1289,1
1320,1290,1
1321,1291,1
6984,1291,2
7706,1291,3
1322,1292,1
1323,1293,1
1324,1294,1
1325,1295,1
1326,1296,1
5278,1296,2
1327,1297,1
1328,1298,1
1329,1299,1
4881,1299,2
7415,1299,3
1330,1300,1
5298,1300,2
1331,1301,1
1332,1302,1
1333,1303,1
1334,1304,1
9444,1304,2
1335,1305,1
1336,1306,1
1338,1307,1
1561,1307,2
5948,1307,3
1339,1308,1
1340,1309,1
1341,1310,1
1342,1311,1
3095,1311,2
3770,1311,3
1343,1312,1
1344,1313,1
1345,1314,1
1346,1315,1
1348,1316,1
1349,1317,1
1350,1318,1
1352,1319,1
1353,1320,1
1354,1321,1
1355,1322,1
1356,1323,1
2487,1323,2
1357,1324,1
1358,1325,1
9544,1325,2
1359,1326,1
1360,1327,1
2307,1327,2
4577,1327,3
1361,1328,1
1362,1329,1
5242,1329,2
1363,1330,1
1364,1331,1
1365,1332,1
1366,1333,1
1367,1334,1
1368,1335,1
1369,1336,1
1370,1337,1
1371,1338,1
1372,1339,1
1373,1340,1
1374,1341,1
1375,1342,1
2195,1342,2
6595,1342,3
1376,1343,1
2423,1343,2
1377,1344,1
1378,1345,1
1379,1346,1
1380,1347,1
8093,1347,2
1381,1348,1
1382,1349,1
1383,1350,1
1384,1351,1
1385,1352,1
1386,1353,1
2748,1353,2
1387,1354,1
1388,1355,1
1389,1356,1
1390,1357,1
1391,1358,1
1392,1359,1
1393,1360,1
9503,1360,2
1394,1361,1
3018,1361,2
1395,1362,1
1396,1363,1
1397,1364,1
1398,1365,1
2983,1365,2
1399,1366,1
1400,1367,1
1401,1368,1
1402,1369,1
4397,1369,2
4931,1369,3
5911,1369,4
1403,1370,1
1404,1371,1
1405,1372,1
1406,1373,1
9210,1373,2
1407,1374,1
1560,1374,2
9223,1374,3
1408,1375,1
2440,1375,2
6228,1375,3
1409,1376,1
4545,1376,2
6591,1376,3
1410,1377,1
2813,1377,2
1411,1378,1
1412,1379,1
1413,1380,1
1414,1381,1
1415,1382,1
1416,1383,1
9906,1383,2
1417,1384,1
1418,1385,1
6270,1385,2
1419,1386,1
6696,1386,2
9185,1386,3
1420,1387,1
1421,1388,1
7821,1388,2
1422,1389,1
1423,1390,1
1424,1391,1
1425,1392,1
1426,1393,1
2491,1393,2
8000,1393,3
1427,1394,1
1428,1395,1
1429,1396,1
1430,1397,1
1431,1398,1
1432,1399,1
1638,1399,2
3151,1399,3
1433,1400,1
1434,1401,1
1435,1402,1
1436,1403,1
6585,1403,2
1437,1404,1
1438,1405,1
5311,1405,2
8651,1405,3
1439,1406,1
3193,1406,2
6894,1406,3
9253,1406,4
1440,1407,1
2593,1407,2
1441,1408,1
1442,1409,1
1443,1410,1
7546,1410,2
1444,1411,1
1445,1412,1
1446,1413,1
3393,1413,2
1447,1414,1
1448,1415,1
1449,1416,1
1450,1417,1
1451,1418,1
1452,1419,1
8128,1419,2
1453,1420,1
1454,1421,1
1455,1422,1
2612,1422,2
2781,1422,3
7163,1422,4
1456,1423,1
4803,1423,2
1457,1424,1
1458,1425,1
1459,1426,1
1929,1426,2
1460,1427,1
1461,1428,1
1462,1429,1
1463,1430,1
8979,1430,2
1464,1431,1
5443,1431,2
1465,1432,1
1888,1432,2
3374,1432,3
4432,1432,4
1466,1433,1
9272,1433,2
1467,1434,1
2949,1434,2
1468,1435,1
8933,1435,2
1469,1436,1
4004,1436,2
9391,1436,3
1470,1437,1
1471,1438,1
1472,1439,1
1473,1440,1
1474,1441,1
2436,1441,2
4528,1441,3
4988,1441,4
6496,1441,5
1475,1442,1
7354,1442,2
1476,1443,1
1477,1444,1
9499,1444,2
1478,1445,1
3040,1445,2
4237,1445,3
5641,1445,4
9182,1445,5
1479,1446,1
5305,1446,2
1480,1447,1
1482,1448,1
3729,1448,2
1483,1449,1
1652,1449,2
5051,1449,3
7002,1449,4
1484,1450,1
1485,1451,1
1487,1452,1
7804,1452,2
9420,1452,3
1488,1453,1
1489,1454,1
1490,1455,1
7802,1455,2
1491,1456,1
1493,1457,1
1496,1458,1
1497,1459,1
1498,1460,1
